conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1906857041307877537,Mon Mar 31 23:52:00 +0000 2025,0,Kehangatan Prabowo di Halal Bihalal Istana Salami Warga dan Terima Kasih Makan Bergizi Gratis https://t.co/uzLzwUUeGq,1906857041307877537,,,in,,0,0,0,https://x.com/undefined/status/1906857041307877537,1442722911475814408,
1906276904736612862,Mon Mar 31 23:36:26 +0000 2025,1,@Anggajaya26 @AirinDatangLagi @islah_bahrawi @TOM5helby @StefanAntonio__ @barengwarga @KangManto123 @HumorJonTampan @WagimanDeep212_ @Anak__Ogi @ruhulanakgaul @jonrus18 @Marbot_Udien @DS_yantie @AntoniusCDN Jangan negatif thingking dulu mungkin mau diganti tulisannya dengan kalimat Makan bergizi gratis .. ,1906853123337203948,,Anggajaya26,in,,0,0,0,https://x.com/undefined/status/1906853123337203948,1500083183630811138,
1906205179143143922,Mon Mar 31 23:08:39 +0000 2025,1,@bumnbersatu @koharramadi81 @Andiarief__ @jokowi @prabowo @kemenhub151 Berarti si Prabowo gak punya malu lah rakyatnya suruh ngemis ngemis makan bergizi gratis padahal negara kita kaya raya. Saya sih gak berharap tiket mudik gratis saya berharap harga tiket yg normal standar kalau naik ya jangan sampai 3 kali lipat harganya,1906846129926578380,,bumnbersatu,in,,0,1,0,https://x.com/undefined/status/1906846129926578380,1771257340521771011,
1905943413096079708,Mon Mar 31 23:01:30 +0000 2025,1,@TheCurut007 Coba dicek respon masyarakat Indonesia 78% apakah respon puas di MAKAN BERGIZI GRATIS jgn dulu OMON-OMON terlalu banyak sanjungan terhadap suatu pimpinan hanya menyenangkan para meminta jd wakil menteri atau di perusahaan BUMN.,1906844331048333340,,TheCurut007,in,,0,0,0,https://x.com/undefined/status/1906844331048333340,1547040164366585857,
1906842421675299311,Mon Mar 31 22:53:55 +0000 2025,3,Maafkan diri ini bila belum setransparan penyusunan RUU TNI. Masih banyak salah seperti pendirian Danantara. Acap berkata kasar &amp; mengucap ndasmu. Teriring salam &amp; kehangatan yg dapat memenuhi raga seperti makan bergizi gratis. Oke gas di hari kemenangan. Selamat idulfitri 1446H.,1906842421675299311,,,in,,0,1,0,https://x.com/undefined/status/1906842421675299311,434944655,
1906728540613054470,Mon Mar 31 22:11:46 +0000 2025,1,@dinowornever iyah pas indo dapetnya mtbg (makan tidak bergizi gratis) ,1906831815593394406,,,in,,0,0,0,https://x.com/undefined/status/1906831815593394406,1139502760880037893,
1906287004662280338,Mon Mar 31 22:06:47 +0000 2025,0,@RafeyPrincess @VDSyst3msX Survei menunjukkan kepuasan publik thd pemerintahan Prabowo-Gibran sekitar 70-80% didukung oleh program Makan Bergizi Gratis &amp; pengendalian harga. Litbang Kompas Cigmark dll konsisten melaporkan angka tinggi ini dg metodologi kredibel. Walau ada kritik soal pelaksanaan tren,1906830560271450221,,,in,,0,0,0,https://x.com/undefined/status/1906830560271450221,1720665183188922368,
1905960946901954612,Mon Mar 31 19:37:42 +0000 2025,0,@kupas_kupas @Bambangmulyonoo Ya iyalah... Loe minta juga paling gw arahin ke Makan Bergizi Gratis...,1906793042251854196,,pengkordaw,in,,0,1,0,https://x.com/undefined/status/1906793042251854196,3086120982,
1906786519375048816,Mon Mar 31 19:11:47 +0000 2025,0,Mari Dukung Makan Bergizi Gratis https://t.co/e3dLWwjVM5,1906786519375048816,https://pbs.twimg.com/media/GnZEOqmasAAYVul.jpg,,in,,0,0,0,https://x.com/undefined/status/1906786519375048816,1564568075554664450,
1906784520927592931,Mon Mar 31 19:03:50 +0000 2025,0,Mari Dukung Makan Bergizi Gratis https://t.co/22laxk89Gb,1906784520927592931,https://pbs.twimg.com/media/GnZCaV4akAAMekv.jpg,,in,,0,0,0,https://x.com/undefined/status/1906784520927592931,1566634084633559042,
